Application_ID,Applicant_name,Father_name,Mother_name,Gender,DOB,Category_Caste,10th_marks,10th_passing_year,Education_Type,12th_Diploma_marks,12th_passing_year,CET_percentile,CET_Scorecard_PDF,10th_Marksheet_PDF,12th_Diploma_Marksheet_PDF,Leaving_Certificate_PDF,Caste_Certificate_PDF,Application_Form_PDF
APP0383,Isha Iyer,Viraj Iyer,Arunima Iyer,Female,2006-01-21,OPEN,63.41,2019,12th,77.88,2021,72.36,APP0383_CET_Scorecard.pdf,APP0383_10th_Marksheet.pdf,APP0383_12th_Diploma_Marksheet.pdf,APP0383_Leaving_Certificate.pdf,APP0383_Caste_Certificate.pdf,APP0383_Application_Form.pdf
APP0384,Wazir Ahluwalia,Nakul Ahluwalia,Ishani Ahluwalia,Male,2004-12-26,OBC,77.37,2019,12th,69.56,2022,94.75,APP0384_CET_Scorecard.pdf,APP0384_10th_Marksheet.pdf,APP0384_12th_Diploma_Marksheet.pdf,APP0384_Leaving_Certificate.pdf,APP0384_Caste_Certificate.pdf,APP0384_Application_Form.pdf
APP0385,Saumya Issac,Samar Issac,Rachana Issac,Female,2004-09-24,SC/ST,64.18,2018,12th,84.63,2022,67.63,APP0385_CET_Scorecard.pdf,APP0385_10th_Marksheet.pdf,APP0385_12th_Diploma_Marksheet.pdf,APP0385_Leaving_Certificate.pdf,APP0385_Caste_Certificate.pdf,APP0385_Application_Form.pdf
APP0386,Ganga Nagarajan,Samar Nagarajan,Sachi Nagarajan,Female,2005-08-20,SC/ST,66.88,2020,Diploma,60.58,2020,68.46,APP0386_CET_Scorecard.pdf,APP0386_10th_Marksheet.pdf,APP0386_12th_Diploma_Marksheet.pdf,APP0386_Leaving_Certificate.pdf,APP0386_Caste_Certificate.pdf,APP0386_Application_Form.pdf
APP0387,Isaiah Arya,Gopal Arya,Ekantika Arya,Male,2005-01-15,OPEN,60.52,2018,Diploma,86.31,2022,98.65,APP0387_CET_Scorecard.pdf,APP0387_10th_Marksheet.pdf,APP0387_12th_Diploma_Marksheet.pdf,APP0387_Leaving_Certificate.pdf,APP0387_Caste_Certificate.pdf,APP0387_Application_Form.pdf
APP0388,Sachi Salvi,Indrajit Salvi,Ati Salvi,Female,2004-11-19,OPEN,84.47,2019,Diploma,66.07,2022,89.61,APP0388_CET_Scorecard.pdf,APP0388_10th_Marksheet.pdf,APP0388_12th_Diploma_Marksheet.pdf,APP0388_Leaving_Certificate.pdf,APP0388_Caste_Certificate.pdf,APP0388_Application_Form.pdf
APP0389,Tripti Contractor,Bahadurjit Contractor,Osha Contractor,Female,2003-07-06,OBC,64.56,2020,Diploma,88.62,2021,88.97,APP0389_CET_Scorecard.pdf,APP0389_10th_Marksheet.pdf,APP0389_12th_Diploma_Marksheet.pdf,APP0389_Leaving_Certificate.pdf,APP0389_Caste_Certificate.pdf,APP0389_Application_Form.pdf
APP0390,Urvashi Ganesan,Krishna Ganesan,Chasmum Ganesan,Female,2004-01-07,OPEN,78.4,2018,Diploma,61.49,2021,79.75,APP0390_CET_Scorecard.pdf,APP0390_10th_Marksheet.pdf,APP0390_12th_Diploma_Marksheet.pdf,APP0390_Leaving_Certificate.pdf,APP0390_Caste_Certificate.pdf,APP0390_Application_Form.pdf
APP0391,Isaiah Bail,Samaksh Bail,Forum Bail,Male,2005-08-14,OBC,72.65,2019,Diploma,62.25,2020,77.01,APP0391_CET_Scorecard.pdf,APP0391_10th_Marksheet.pdf,APP0391_12th_Diploma_Marksheet.pdf,APP0391_Leaving_Certificate.pdf,APP0391_Caste_Certificate.pdf,APP0391_Application_Form.pdf
APP0392,Balvan Dyal,Imaran Dyal,Warhi Dyal,Male,2004-06-09,EWS,79.22,2019,12th,55.69,2020,63.43,APP0392_CET_Scorecard.pdf,APP0392_10th_Marksheet.pdf,APP0392_12th_Diploma_Marksheet.pdf,APP0392_Leaving_Certificate.pdf,APP0392_Caste_Certificate.pdf,APP0392_Application_Form.pdf
APP0393,Vyanjana Golla,Xavier Golla,Rajata Golla,Female,2007-09-07,OBC,86.02,2019,12th,80.93,2020,94.88,APP0393_CET_Scorecard.pdf,APP0393_10th_Marksheet.pdf,APP0393_12th_Diploma_Marksheet.pdf,APP0393_Leaving_Certificate.pdf,APP0393_Caste_Certificate.pdf,APP0393_Application_Form.pdf
APP0394,Samesh Srinivasan,Balendra Srinivasan,Ira Srinivasan,Male,2003-12-25,EWS,75.77,2020,12th,90.55,2020,71.03,APP0394_CET_Scorecard.pdf,APP0394_10th_Marksheet.pdf,APP0394_12th_Diploma_Marksheet.pdf,APP0394_Leaving_Certificate.pdf,APP0394_Caste_Certificate.pdf,APP0394_Application_Form.pdf
APP0395,Lekha Chatterjee,Max Chatterjee,Ira Chatterjee,Female,2005-12-26,OBC,79.99,2020,12th,68.3,2022,77.43,APP0395_CET_Scorecard.pdf,APP0395_10th_Marksheet.pdf,APP0395_12th_Diploma_Marksheet.pdf,APP0395_Leaving_Certificate.pdf,APP0395_Caste_Certificate.pdf,APP0395_Application_Form.pdf
APP0396,Ekaraj Thakur,Ekalinga Thakur,Sudiksha Thakur,Male,2003-10-13,OPEN,74.37,2019,12th,88.77,2022,92.19,APP0396_CET_Scorecard.pdf,APP0396_10th_Marksheet.pdf,APP0396_12th_Diploma_Marksheet.pdf,APP0396_Leaving_Certificate.pdf,APP0396_Caste_Certificate.pdf,APP0396_Application_Form.pdf
APP0397,Tanish Mallick,Hitesh Mallick,Pushti Mallick,Male,2003-11-09,OBC,75.24,2018,12th,93.14,2022,73.3,APP0397_CET_Scorecard.pdf,APP0397_10th_Marksheet.pdf,APP0397_12th_Diploma_Marksheet.pdf,APP0397_Leaving_Certificate.pdf,APP0397_Caste_Certificate.pdf,APP0397_Application_Form.pdf
APP0398,Yachana Rastogi,Lakshit Rastogi,Gaurangi Rastogi,Female,2003-10-12,OPEN,90.18,2020,12th,79.46,2022,93.3,APP0398_CET_Scorecard.pdf,APP0398_10th_Marksheet.pdf,APP0398_12th_Diploma_Marksheet.pdf,APP0398_Leaving_Certificate.pdf,APP0398_Caste_Certificate.pdf,APP0398_Application_Form.pdf
APP0399,Chaitanya Buch,Aarnav Buch,Eshana Buch,Male,2007-03-09,OBC,88.2,2020,12th,74.87,2020,74.94,APP0399_CET_Scorecard.pdf,APP0399_10th_Marksheet.pdf,APP0399_12th_Diploma_Marksheet.pdf,APP0399_Leaving_Certificate.pdf,APP0399_Caste_Certificate.pdf,APP0399_Application_Form.pdf
APP0400,Idika Borra,Zayyan Borra,Jyoti Borra,Female,2003-04-02,OPEN,72.56,2018,12th,74.69,2022,78.57,APP0400_CET_Scorecard.pdf,APP0400_10th_Marksheet.pdf,APP0400_12th_Diploma_Marksheet.pdf,APP0400_Leaving_Certificate.pdf,APP0400_Caste_Certificate.pdf,APP0400_Application_Form.pdf
